key,displayName,category,region,region_name,type,cargo_needed,experience,money,descriptionText,Source
RU_05_02_SCOUT_01,Excursion,_TASKS,RU_05,Don,exploration,,180,1800,"Welcome to our parts, friend. It's peaceful here, isn't it? Right, you're here for work... Well, still, do have a look around our few main attractions when you have a moment. And do let me know if everything is fine.",TASKS
RU_05_02_BIG_BRIDGE_02,Guardian Of The Grove,_CONTRACTS,RU_05,Don,cargoDelivery,2× Concrete Slab; 2× Iron Road,3400,28300,"Now for the final push. Concrete panels should already be at the port, and there are spare rail sections at the Poddonskaya. You know what to do. Meanwhile, we'll get the site ready for your return.",CONTRACTS
RU_05_02_BRIDGE_02,Swamp Crossing,_TASKS,RU_05,Don,cargoDelivery,3× Logs Medium,710,2100,"That swamp isn't making life any easier. I'm thinking of asking for a raise just for that thing alone. Listen, there's a lumberjack camp nearby, could you fetch some logs from there for us to lay down through it?",TASKS
RU_05_02_DELIVERY_02,Wipe Away The Debt,_TASKS,RU_05,Don,exploration,,60,1050,"You again? What do you want? You're still in credit, huh? Oh well. A certain something got stuck in the nearby swamp a while back, and I'm the only one in the know. Can be yours if you pry it from the swamp's cold grip.",TASKS
RU_05_02_RESTORATION_VILLAGE_WORKSHOP,Workshop In The Forest,_CONTRACTS,RU_05,Don,truckDelivery,,400,4300,"There is a workshop here, back from the Soviet era. It may be old, but the mechanic there is a master of his trade. If we can get him supplies, he promised to help us out with repairs whenever we need them.",CONTRACTS
RU_05_02_RESTORATION_VILLAGE_REPAIR,Environmental Disaster,_CONTRACTS,RU_05,Don,truckDelivery,,280,2250,"There is a small lake just past Antonovka favored by the locals. Guys from the sawmill agreed to clean it out, but they'll need some fuel for their equipment. There's a cistern somewhere around the service station.",CONTRACTS
RU_05_02_RAIL_REPAIR,Of Rails And Flash Floods,_CONTRACTS,RU_05,Don,cargoDelivery,1× Railway; 1× Railway; 1× Railway,1810,20200,"Bridge construction is all fine and dandy, but the rails themselves got about as much beating because of the rain. If we don't get that fixed, a bridge alone won't make sure a train can go by. Let's get cracking.",CONTRACTS
RU_05_02_RESTORATION_VILLAGE_PUMPTOWER,Let There Be Water,_CONTRACTS,RU_05,Don,cargoDelivery,2× Bags; 4× Metal Roll,740,6500,"Good start, but there's still no water in the village if you don't count the puddles. The old water tower is just a heap of scrap. We've had requests to get it fixed before but now we actually have the resources for it.",CONTRACTS
RU_05_02_RESTORATION_VILLAGE_SUPPLIES,Antonovka's Champion,_CONTRACTS,RU_05,Don,cargoDelivery,2× Container Small,570,5650,"It might not look like it, but Antonovka is one of the key settlements in the region. Meaning getting on the locals' good side might be a good idea. Deliver them some supplies so we could help to restore the village.",CONTRACTS
RU_05_02_MAIL,Going Postal,_CONTRACTS,RU_05,Don,exploration,,230,4000,"I know it's not really your thing, but I'm out of options. We've got a lot of mail stacked up, and there's no way our mailman can make it through these roads. You're going past Antonovka, could you lend us a hand?",CONTRACTS
RU_05_02_LAKE_RACE,The Quick And The Wet,_CONTESTS,RU_05,Don,exploration,,200,800,"I've been waiting for you. Word is, you're the fastest driver out there. We used to drive around the lake for sport, and my record time still stands. Want to prove the rumors about you aren't just hot air?",CONTESTS
RU_05_02_HONEY,Sweet Tooth,_CONTESTS,RU_05,Don,exploration,,200,500,"Howdy, friend. Can you do us a favor? See that church up in the lake? We were supposed to bring them some honey a month ago. Bring these cans to them. Oh, and be careful, they're quite fragile.",CONTESTS
US_06_01_LOGGING_01,Delivery Through The Lowlands,_CONTRACTS,US_06,Maine,cargoDelivery,1× Wooden Planks Medium; 2× Logs Short; 2× Wooden Planks Medium; 2× Logs Short; 1× Logs Medium; 1× Logs Long; 1× Wooden Planks Long,2820,27150,The locals have ordered various types of timber from us. Will you help with the delivery?,CONTRACTS
US_06_01_GARAGE_STAGE_01_SLOTS,Cleaning Out The Garage,_CONTRACTS,US_06,Maine,cargoDelivery,4× Blocks; 1× Container Large,1540,13400,"Do you copy? After this stage is over, we'll clear some space for the vehicles in the garage. Come on, let's get it done, we'll make it worth your while—you can keep some of the junk.",CONTRACTS
US_06_01_GARAGE_STAGE_01_REPAIR,Constructing A Repair Garage,_CONTRACTS,US_06,Maine,cargoDelivery,2× Vehicles Spare Parts; 4× Barrels; 4× Bricks,1390,13050,"Hi! Why don't we re-open the repair shop here? Get the necessary stuff, and repairs in the garage will be available again.",CONTRACTS
US_06_01_TSK_01,Big Mistake,_TASKS,US_06,Maine,cargoDelivery,3× Barrels Oil,720,8200,"Can you imagine, I was transporting some oil barrels, but I didn't secure them properly. So they all fell into the river and floated downstream! Please help us fish them out and bring them here before they spill!",TASKS
US_06_01_ROCKS_01,Landslide Near Production Site,_TASKS,US_06,Maine,cargoDelivery,4× Wooden Planks,410,4700,"Did you see the size of that landslide?! I know how to clear it. Just get me what I need, and I'll help with those stones.",TASKS
US_06_01_CON_01,Local Racing,_CONTESTS,US_06,Maine,exploration,,110,1900,Hi! My friends and I sometimes race around the local landmarks. Can you beat our record? We guarantee you a prize!,CONTESTS
US_06_01_MILL_02_STUFF,Old Sawmill,_CONTRACTS,US_06,Maine,cargoDelivery,4× Metal Planks; 4× Bags; 2× Concrete Slab; 4× Forklift Caravan Container 2,3990,37200,"Hi! We're starting to build a new sawmill. Get the cabins for the workers and some starter cargo. Word is, they build cabins not far from here. But that place is only accessible from the mountainside.",CONTRACTS
US_06_01_LOGGING_02,Delivery Through The Plateau,_CONTRACTS,US_06,Maine,cargoDelivery,1× Wooden Planks Long; 2× Logs Medium; 2× Wooden Planks; 2× Logs Short; 1× Wooden Planks Long; 2× Logs Medium,2170,21100,"We got an order for wood from someone up there where the river is (which, luckily, does not flood the banks as easily). We guarantee pay.",CONTRACTS
US_06_01_GARAGE_STAGE_02_TRUCKSTORE,Truck Store Construction,_CONTRACTS,US_06,Maine,cargoDelivery,2× Container Small; 2× Concrete Slab,1660,14100,"Our contractor arranged for a Truck Shop to be built right here! We have to build it, and we can't do it without you.",CONTRACTS
US_06_01_GARAGE_CONT_02_TUNING,Restoring The Tuning Shop,_CONTRACTS,US_06,Maine,cargoDelivery,4× Metal Roll; 2× Metal Planks,1220,9650,"In order to make tuning available in the garage, we need some materials. As soon as you do it, you can improve your vehicles.",CONTRACTS
US_06_01_TSK_02,Lost in the distance,_TASKS,US_06,Maine,truckDelivery,,450,4750,"My friends and I went to take a look around and sank our car in the bog, you see! Please help us get it out! We'll fix the car ourselves, we just need to get it to the garage.",TASKS
US_06_01_ROCKS_02,Shore Collapse,_TASKS,US_06,Maine,cargoDelivery,2× Crate Large,470,3900,"Some rocks have collapsed on the path to the shore. Let's clear the path together, just get us what we need.",TASKS
US_06_01_CON_02,Port-side Racing,_CONTESTS,US_06,Maine,exploration,,120,1650,Yo-ho-ho! Who will dare beat the record of One-Eyed Bo? He may be short an eye but not of the driving skill—fast but cautious! Will you improve on his best time?,CONTESTS
US_06_01_MILL_03_TRAILER,Trailer With New Equipment,_CONTRACTS,US_06,Maine,truckDelivery,,600,7050,"Some equipment for our new sawmill arrived. It is up the mountains, you have to deliver it here.",CONTRACTS
US_06_01_LOGGING_03,Up The Mountains,_CONTRACTS,US_06,Maine,cargoDelivery,1× Wooden Planks Medium; 2× Logs Medium; 2× Wooden Planks Medium; 1× Logs Long; 2× Wooden Planks Long; 2× Logs Short,2570,26500,"Have you heard? It's all covered in snow north from here. And yet, they order wood from us. Get the cargo there, and let's be done with it.",CONTRACTS
US_06_01_GARAGE_STAGE_03_TRAILERS,Trailer Store,_CONTRACTS,US_06,Maine,cargoDelivery,2× Bags; 2× Crate Large,1040,9800,"Apart from the garage, we would like to arrange a trailer shop here. After you're done with this list of cargo, you can buy trailers here.",CONTRACTS
US_06_01_TSK_03,Mistakes of Others,_TASKS,US_06,Maine,cargoDelivery,5× Radioctive,1110,14200,"Hi! Here's the deal. We had some radioactive material coming in for science experiments. Naturally, someone made a mistake, so the stuff got dropped into the river and scattered all over. Will you help us collect it?",TASKS
US_06_01_ROCKS_03,North Landslide,_TASKS,US_06,Maine,cargoDelivery,1× Wooden Planks Long,180,2250,"Whoa, the path in the woods is blocked as well! I'll help you clear it if you help me first.",TASKS
US_06_01_MILL_04_BUILD,Sawmill: The Final Stage,_CONTRACTS,US_06,Maine,cargoDelivery,4× Crate Large; 4× Metal Roll,1410,11400,"This is the final stage of our sawmill construction. Deliver the last batch of cargo, and we'll start making new types of planks there.",CONTRACTS
US_06_01_TSK_04,Workhorse,_TASKS,US_06,Maine,truckDelivery,,510,5550,"Our not-so-smart meteorologists went to check out an old hut that used to belong to the station and sank their working vehicle in the bog, breaking it in the process. Will you help us return the car and fix it?",TASKS
US_06_01_TSK_05,Delivery From the Pier,_TASKS,US_06,Maine,truckDelivery,2× Bags 2,370,3800,Hi! They say you can help. We have to deliver this trailer with cargo to the customer up the river. Will you do it? We'll make it worth your while.,TASKS
US_06_01_TSK_06,Big Loss,_TASKS,US_06,Maine,cargoDelivery,5× Cellulose,440,5200,"I manage a warehouse nearby. They store cargo there before it's sent to the pier. Now, we recently got cargo from Wisconsin, and they managed to somehow flip it over and into the river, can you imagine that? We need your help.",TASKS
US_06_01_TSK_07,Restorers' Trouble,_TASKS,US_06,Maine,truckDelivery,5× Bricks,560,5500,"The old fort on the river bank will soon be restored, and we need to get trailer with the necessary cargo there. Will you help? We'll pay generously.",TASKS
US_06_01_TSK_08,All the Money's Worth,_TASKS,US_06,Maine,truckDelivery,5× Wooden Planks,480,5250,"I placed an order, but they refused to deliver it beyond the piers. Please, help me get it home, and I'll pay.",TASKS
US_06_01_TSK_09,Very Strange Things,_TASKS,US_06,Maine,truckDelivery,,580,6650,"Howdy, traveler. Imagine, I stepped out of the car for a mere minute, and it somehow rolled down the cliff. Must be some problem with the brakes. Can you help me pull it out and bring it home?",TASKS
US_06_01_TSK_10,Small Order,_TASKS,US_06,Maine,truckDelivery,2× Crate Large,460,4300,"I ordered this trailer with cargo, and I need it delivered to my home. If you do it, I'll pay you.",TASKS
US_06_01_TSK_11,Abandoned Titan,_TASKS,US_06,Maine,exploration,,220,1580,Someone left a real loghauling monster in the nearby swamp. Get it fixed and it's yours!,TASKS
US_06_01_GAS_CONT,"Fuel Station, Revived",_CONTRACTS,US_06,Maine,truckDelivery,,350,3050,"Not far from the garage, there's an old gas station in need of fresh fuel. Get it there from the nearest storage, and you can get refueled here.",CONTRACTS
US_06_01_MILL_LOGS,Starting The Plank Production,_CONTRACTS,US_06,Maine,cargoDelivery,1× Logs Long; 2× Logs Medium; 2× Logs Short,2160,23850,"The plant is up and running, but it has no materials! Get us some logs, and we'll be able to make excellent planks of various length.",CONTRACTS
US_06_01_LOGGING_PIER,Deliver To The Pier,_CONTRACTS,US_06,Maine,cargoDelivery,2× Wooden Planks Medium; 1× Wooden Planks Long,600,8800,"We're back on track, and that means we have orders! Take the planks to the pier, and we'll pay you, okay?",CONTRACTS
US_06_02_BROKEN_WOOD_BRIDGE_1_TSK,Road to the Plant,_TASKS,US_06,Maine,cargoDelivery,4× Wooden Planks; 4× Wooden Planks,980,8500,"The plant that supplied the region with resources was blocked off by bridges that couldn't withstand the high water. If you restore them, you can use this plant's facilities to benefit the region.",TASKS
US_06_02_BROKEN_WOOD_BRIDGE_2_TSK,Crossing,_TASKS,US_06,Maine,cargoDelivery,4× Wooden Planks,670,8050,"This part of the way is not so easy. Unless we want to sink our truck, we need to restore the wooden crossing. Otherwise, we can't go further.",TASKS
US_06_02_EXIT_C,Access To Civilization,_CONTRACTS,US_06,Maine,cargoDelivery,4× Metal Planks; 2× Concrete Slab,1450,18300,"If we restore the Northeast Tunnel, we can use the highway to deliver cargo! Now we use boats, which takes forever. Get the resources to the tunnel entrance, and our workers will do the rest.",CONTRACTS
US_06_02_EXIT_B,South-Bound Road,_CONTRACTS,US_06,Maine,cargoDelivery,4× Metal Planks; 4× Blocks,1150,16500,"The West Tunnel has been blocked for two years. No one has made a commitment to restore it ever since, but it's vital for cargo transportation. It's not easy, but if you are up to it, the reward will be handsome.",CONTRACTS
US_06_02_MOTEL_SUPPLY,Hospitality Business,_CONTRACTS,US_06,Maine,cargoDelivery,2× Logs Short; 1× Logs Medium; 3× Wooden Planks Medium; 1× Wooden Planks Long; 3× Service Spare Parts; 3× Crate Large; 1× Container Small,1500,16200,"We're trying to make this area a tourist attraction. But tourists need a place to stay, and this motel needs renovation. We have ordered some materials, but we've got a big problem with delivering them. Can you help?",CONTRACTS
US_06_02_ICEWATCH,Ice Watch,_CONTRACTS,US_06,Maine,cargoDelivery,3× Logs Medium; 4× Wooden Planks; 2× Service Spare Parts; 2× Barrels; 2× Vehicles Spare Parts,1100,12100,"We need an observation point to control the region. There's a big watchtower in the center of the forest. Its exterior looks fine, but the inside is totaled. We need to get some equipment and materials there.",CONTRACTS
